Ticker,EntryDate,ExitDate,EntryPrice,ExitPrice,Shares,PnL,WinLoss,ReturnPerc,RSI,RSI_STD,MACD,ATR_Filter,Sector,RelativeVolume,Multi_MA,Crossover,HeldOvernights
FARO,2024-08-16,2024-08-19,15.670000076293945,15.8100004196167,620,86.80021286010742,1,0.008934291170460854,1.0,0.8333333333333334,0.7,0.8,1.0,0.5,0.5,0.5,0
PENG,2024-08-16,2024-08-19,21.049999237060547,21.31999969482422,461,124.47021102905273,1,0.012826625536798602,1.0,0.85,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
ADEA,2024-08-19,2024-08-20,11.782822737981066,11.822495460510254,825,32.72999608658007,1,0.0033669964669251836,1.0,0.8833333333333333,0.7,0.8,1.0,0.3,0.5,0.5,0
COHU,2024-08-19,2024-08-20,25.799999237060547,26.09000015258789,377,109.3303451538086,1,0.011240345895466942,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
INFN,2024-08-16,2024-08-20,5.869999885559082,6.186424982406688,1444,456.91783984794324,1,0.053905468997716775,1.0,0.9333333333333333,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,1
ETWO,2024-08-19,2024-08-20,4.25,4.199999809265137,2293,-114.6504373550415,0,-0.011764750761144301,1.0,0.7000000000000001,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
AEYE,2024-08-19,2024-08-20,22.270000457763672,21.739999771118164,437,-231.6103000640869,0,-0.023798862853670992,1.0,0.9666666666666667,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
BHE,2024-08-19,2024-08-20,42.051997347200825,41.12897872924805,231,-213.21730074709166,0,-0.021949459625708316,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
XRX,2024-08-19,2024-08-20,9.73648573555745,9.764954566955566,1001,28.49730022951485,1,0.0029239329437056676,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
CSGS,2024-08-19,2024-08-20,46.60994212553463,46.76801300048828,209,33.03681286531311,1,0.00339135531487936,1.0,0.8,0.7,0.5,1.0,0.3,0.5,1.0,0
SPT,2024-08-19,2024-08-20,33.290000915527344,34.0,302,214.4197235107422,1,0.021327697955739428,1.0,0.7833333333333333,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
ZUO,2024-08-19,2024-08-20,8.789999961853027,8.779999732971191,1144,-11.440261840820312,0,-0.0011376824715853334,1.0,0.75,0.7,0.8,1.0,0.7,0.5,0.5,0
AAOI,2024-08-19,2024-08-20,8.350000381469727,8.779999732971191,1205,518.1492185592651,1,0.0514969259708918,1.0,0.8666666666666667,0.7,0.8,1.0,0.3,0.5,0.5,0
SSYS,2024-08-19,2024-08-20,7.610000133514404,7.789999961853027,1322,237.95977306365967,1,0.023653065069723804,1.0,0.7833333333333333,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
MAXN,2024-08-19,2024-08-20,15.899999618530273,15.207724732251531,632,-437.5177281281651,0,-0.04353930206840679,1.0,1.0,0.7,0.5,1.0,0.7,0.5,0.5,0
VOXX,2024-08-19,2024-08-20,3.1600000858306885,2.9226463908512494,3184,-755.7341648145339,0,-0.07511192675080083,1.0,0.75,0.7,0.8,1.0,0.3,0.5,1.0,0
PSFE,2024-08-19,2024-08-20,21.270000457763672,21.18000030517578,473,-42.570072174072266,0,-0.00423131878941921,1.0,0.9500000000000001,0.7,0.8,1.0,0.5,0.5,0.5,0
IBEX,2024-08-19,2024-08-20,16.459999084472656,16.649999618530273,611,116.0903263092041,1,0.011543167960249276,1.0,0.7833333333333333,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
CAN,2024-08-19,2024-08-20,0.8539999723434448,0.9950000047683716,11838,1669.158383846283,1,0.16510542973205408,1.0,0.8333333333333334,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
HEAR,2024-08-19,2024-08-20,14.859999656677246,15.149999618530273,680,197.1999740600586,1,0.01951547567652316,1.0,0.9,0.7,0.8,1.0,0.5,0.5,0.5,0
ALTS,2024-08-19,2024-08-20,2.6500000953674316,2.680000066757202,3815,114.44989085197449,1,0.01132074351326048,1.0,0.41666666666666674,0.7,0.8,1.0,1.0,0.5,0.5,0
INSG,2024-08-19,2024-08-20,12.020000457763672,13.15999984741211,841,958.7394866943359,1,0.09484187572656175,1.0,0.41666666666666674,0.7,0.5,1.0,0.5,0.5,1.0,0
NEON,2024-05-03,2024-08-21,2.2300000190734863,3.7304172548272447,2101,3152.3766123186465,1,0.6728328353903545,1.0,0.8333333333333334,0.7,0.8,1.0,0.7,0.5,1.0,74
INOD,2024-08-20,2024-08-21,18.719999313354492,18.489999771118164,548,-126.03974914550781,0,-0.012286300783796012,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
UPLD,2024-08-20,2024-08-21,2.1700000762939453,2.1700000762939453,4732,0.0,0,0.0,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
ATOM,2024-08-20,2024-08-21,2.990000009536743,2.940000057220459,3434,-171.69983625411987,0,-0.016722392025687968,1.0,0.8666666666666667,0.7,0.8,1.0,0.3,0.5,0.5,0
QBTS,2024-08-13,2024-08-21,0.8999999761581421,1.101806569556637,9294,1875.590479045612,1,0.22422955416060458,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,5
OSS,2024-08-20,2024-08-21,2.0299999713897705,2.0299999713897705,5058,0.0,0,0.0,1.0,1.0,0.8999999999999999,0.8,1.0,0.5,0.5,0.0,0
APPS,2024-08-20,2024-08-21,4.199999809265137,3.9600000381469727,2438,-585.119441986084,0,-0.057142805242211714,1.0,0.5166666666666667,0.7,0.8,1.0,0.3,0.5,1.0,0
BKSY,2024-08-20,2024-08-21,9.119999885559082,9.760000228881836,1123,718.7203855514526,1,0.07017547712211622,1.0,0.9166666666666666,0.7,0.8,1.0,0.5,0.5,0.5,0
KULR,2024-08-20,2024-08-21,0.2199999988079071,0.2662093285086454,46620,2154.2789506484205,1,0.21004240886876538,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
RAMP,2024-08-20,2024-08-21,24.600000381469727,25.899999618530273,417,542.099681854248,1,0.05284549662201584,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
BAND,2024-08-20,2024-08-21,17.43000030517578,17.149999618530273,586,-164.08040237426758,0,-0.016064296141312318,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
BCOV,2024-08-20,2024-08-21,2.240000009536743,2.2100000381469727,4563,-136.88986945152283,0,-0.013392844313413567,1.0,0.6833333333333333,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,0
ATEN,2024-08-20,2024-08-21,13.361057828648077,13.351094245910645,765,-7.622140794135843,0,-0.0007457181059473514,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
BMTX,2024-08-20,2024-08-21,2.200000047683716,3.4700000286102295,4703,5972.809910297394,1,0.5772727060909119,1.0,1.0,0.3,0.8,1.0,1.0,0.5,0.5,0
QNCCF,2024-07-23,2024-08-21,0.10999999940395355,0.07830802515927757,113763,-3605.374065997074,0,-0.28810885833092953,1.0,0.783781301461623,0.7,0.8,0.8755599601603621,0.5,0.5,1.0,20
CRNC,2024-08-20,2024-08-21,3.1500000953674316,3.559999942779541,3313,1358.3294944763184,1,0.13015867777752715,1.0,0.8166666666666667,0.7,0.8,1.0,0.5,0.5,0.5,0
FARO,2024-08-20,2024-08-21,15.850000381469727,16.719999313354492,658,572.4592971801758,1,0.05488952119533596,1.0,1.0,0.7,0.8,1.0,0.5,0.5,0.5,0
ETWO,2024-08-21,2024-08-22,4.21999979019165,4.130000114440918,2523,-227.0691819190979,0,-0.021326938442014734,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
RCAT,2024-04-24,2024-08-22,1.2699999809265137,3.2486742014844223,3479,6883.807613320964,1,1.5580112206886727,1.0,0.9744034000680184,0.7,0.8,0.780504250085023,1.0,0.5,1.0,82
ROG,2024-08-21,2024-08-22,105.13999938964844,103.7300033569336,102,-143.81959533691406,0,-0.013410652852387833,1.0,0.9666666666666667,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
KRKNF,2024-08-09,2024-08-22,0.9049999713897705,1.130534174955016,8958,2020.3353955374687,1,0.24920907259135272,1.0,0.75,0.8999999999999999,0.8,1.0,0.5,0.5,1.0,8
XRX,2024-08-21,2024-08-22,9.745975099157874,9.916790008544922,1104,188.5796599633004,1,0.017526713094291317,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
DAVA,2024-08-21,2024-08-22,29.770000457763672,30.040000915527344,362,97.74016571044922,1,0.00906954832421774,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
ZUO,2024-08-21,2024-08-22,8.850000381469727,8.383748021882305,1217,-567.4291216178925,0,-0.052683880168374754,1.0,0.8833333333333333,0.7,0.8,1.0,0.7,0.5,0.5,0
MAXN,2024-08-21,2024-08-22,16.5,18.28329414515778,662,1180.5407240944496,1,0.10807843303986539,1.0,0.8333333333333334,0.7,0.5,1.0,1.0,0.5,0.5,0
ACMR,2024-08-21,2024-08-22,20.100000381469727,19.219999313354492,543,-477.84057998657227,0,-0.04378114683652001,1.0,0.41666666666666674,0.7,0.5,1.0,0.3,0.5,1.0,0
CSIQ,2024-08-16,2024-08-22,14.670000076293945,13.260461932489989,599,-844.3133481385701,0,-0.09608303588775752,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,3
IBEX,2024-08-21,2024-08-22,16.850000381469727,16.739999771118164,649,-71.39039611816406,0,-0.006528225985830381,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
TLS,2024-08-21,2024-08-22,3.5299999713897705,3.3299999237060547,3100,-620.000147819519,0,-0.05665723776336895,1.0,1.0,0.8999999999999999,0.8,1.0,0.7,0.5,0.0,0
GNSS,2024-06-28,2024-08-22,2.25,2.894515392479829,3410,2197.797488356216,1,0.28645128554659055,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,37
INSG,2024-08-21,2024-08-22,13.279999732971191,12.579999923706055,836,-585.1998405456543,0,-0.05271083007081678,1.0,0.43333333333333335,0.7,0.5,1.0,0.5,0.5,1.0,0
API,2024-08-19,2024-08-23,2.299999952316284,2.0100906016000293,4230,-1226.3165535297583,0,-0.12604754640290014,1.0,1.0,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,3
SQNS,2024-08-09,2024-08-23,1.375,1.5409676837921193,5824,966.5957904053031,1,0.12070377003063225,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,9
DQ,2024-08-15,2024-08-26,16.1200008392334,14.681134232669939,524,-753.9661018392529,0,-0.08925971040035544,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,6
NOVA,2024-08-16,2024-08-26,8.380000114440918,11.805893507489934,1060,3631.4469966319566,1,0.40881782174982445,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,5
TSSI,2024-05-28,2024-08-27,1.940000057220459,4.8938887041682975,3369,9951.650851567269,1,1.5226229689807493,1.0,1.0,0.7,0.8,1.0,0.7,0.5,1.0,62
VERI,2024-08-19,2024-08-27,3.8399999141693115,3.0024010130767262,2620,-2194.5091208625736,0,-0.2181247187016615,1.0,0.41666666666666674,0.7,0.8,1.0,1.0,0.5,1.0,5
VOXX,2024-08-21,2024-08-27,2.9100000858306885,3.423640946111308,3768,1935.398761537375,1,0.1765088814882271,1.0,0.5833333333333334,0.7,0.8,1.0,0.3,0.5,1.0,3
WOLF,2024-08-20,2024-08-28,12.649999618530273,10.500294266301758,812,-1745.5607460095548,0,-0.16993718711892553,1.0,1.0,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,5
VNET,2024-08-20,2024-08-28,1.850000023841858,2.2115220416878296,5534,2000.6628467596074,1,0.19541730442532979,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,5
DOMO,2024-08-19,2024-08-28,8.199999809265137,7.624117130244511,1227,-706.6080471583075,0,-0.07022959663608025,1.0,0.75,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,6
SCWX,2024-06-12,2024-08-29,6.639999866485596,8.121328165026782,1098,1626.4984717982222,1,0.22309161571191718,1.0,0.41666666666666674,0.7,0.8,1.0,0.7,0.5,1.0,53
LPTH,2024-07-31,2024-08-29,1.4199999570846558,1.2837023210635885,9242,-1259.6627521067037,0,-0.09598425361990462,1.0,0.85,0.7,0.8,1.0,0.7,0.5,1.0,20
REKR,2024-05-24,2024-08-30,1.5099999904632568,1.188985731334307,4305,-1381.9663855501287,0,-0.21259222593138227,1.0,1.0,0.8999999999999999,0.8,0.8108313730301283,0.5,0.5,0.5,66
XNET,2024-08-16,2024-09-03,1.6200000047683716,1.5558334683181592,5518,-354.0709481322721,0,-0.03960897300082847,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,10
MRAM,2024-08-19,2024-09-04,5.599999904632568,5.16304419690197,1737,-758.9920643280501,0,-0.07802780628069826,1.0,0.7333333333333334,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,10
PD,2024-08-19,2024-09-04,19.270000457763672,18.192206080662768,524,-564.7642536008738,0,-0.05593120661637933,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,10
PRO,2024-08-21,2024-09-05,19.329999923706055,17.94443550224174,567,-785.6150269702674,0,-0.0716794840627536,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,9
WRAP,2024-08-19,2024-09-05,1.6399999856948853,1.4560999187876116,6164,-1133.560012416435,0,-0.11213418811668666,1.0,1.0,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,11
AVNW,2024-08-21,2024-09-05,27.989999771118164,25.902767152020516,405,-845.3292107345475,0,-0.07457065509701738,1.0,1.0,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,9
MIND,2024-05-09,2024-09-06,4.559999942779541,3.0896965982217885,1096,-1611.4524656352967,0,-0.3224349480279886,1.0,0.42199130886969805,0.7,0.8,0.9233224694204558,0.7,0.5,1.0,81
MAPS,2024-08-15,2024-09-06,1.0399999618530273,0.9135747548992943,8130,-1027.8369325338497,0,-0.12156270345286747,1.0,1.0,0.8999999999999999,0.8,1.0,0.5,0.5,0.5,14
HIMX,2024-08-20,2024-09-06,5.75,5.362041916370506,1778,-689.78947269324,0,-0.06747097106599892,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,11
NNDM,2024-08-20,2024-09-06,2.200000047683716,2.049289809208557,4650,-700.8026089094886,0,-0.06850465236754658,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,11
PRKR,2024-08-09,2024-09-06,0.1599999964237213,0.292244898073876,50050,6618.857327590242,1,0.8265306537878665,1.0,0.8166666666666667,0.8999999999999999,0.8,1.0,1.0,0.5,1.0,18
ALTS,2024-08-21,2024-09-06,2.740000009536743,1.9123089788724978,4054,-3355.4594383128506,0,-0.30207701743920234,1.0,0.41666666666666674,0.7,0.8,1.0,1.0,0.5,1.0,10
SOL,2024-08-20,2024-09-09,1.6299999952316284,2.0185442699188565,6279,2439.669500761105,1,0.23837072136433635,1.0,1.0,0.8999999999999999,0.8,1.0,0.7,0.5,0.5,12
MKFG,2024-08-20,2024-09-09,2.630000114440918,2.1229535113087827,3892,-1973.4253793902703,0,-0.19279337683219933,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,12
WNS,2024-08-16,2024-09-09,59.20000076293945,55.93220204972212,150,-490.1698069825997,0,-0.0551993018767501,1.0,1.0,0.8999999999999999,0.5,1.0,0.3,0.5,1.0,14
GSIT,2024-08-19,2024-09-09,2.4000000953674316,3.0533864369409636,4193,2739.6489302178193,1,0.2722442981709552,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,13
PDFS,2024-08-15,2024-09-09,32.4900016784668,28.149767633642483,260,-1128.4608516543217,0,-0.13358675963691516,1.0,1.0,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,15
HYSR,2024-07-31,2024-09-10,0.01600000075995922,0.03962500387933695,820964,19395.277060896817,1,1.4765626248281467,1.0,0.5,0.7,0.8,1.0,0.5,0.5,1.0,27
NTCT,2024-08-20,2024-09-11,20.100000381469727,19.10119668033203,509,-508.39108387908726,0,-0.04969172548168194,1.0,1.0,0.7,0.8,1.0,0.3,0.5,1.0,14
SCWX,2024-09-10,2024-09-11,7.809999942779541,8.020000457763672,1585,332.8508162498474,1,0.026888670489463883,1.0,0.4636848316496003,0.7,0.8,0.808772706228667,0.3,0.5,1.0,0
LYTS,2024-09-10,2024-09-11,15.571110429365053,14.876374875119874,795,-552.3147656249174,0,-0.044616956343396026,1.0,0.6303514983162669,0.7,0.8,0.808772706228667,0.5,0.5,1.0,0
UPLD,2024-09-10,2024-09-11,2.200000047683716,2.3499999046325684,5628,844.1991949081421,1,0.06818175168076966,1.0,0.5303514983162669,0.7,0.8,0.808772706228667,0.3,0.5,1.0,0
QMCO,2024-09-10,2024-09-11,2.940000057220459,3.2200000286102295,4211,1179.0798795223236,1,0.0952380836531305,1.0,0.980351498316267,0.8999999999999999,0.8,0.808772706228667,0.3,0.5,0.5,0
VNET,2024-09-10,2024-09-11,2.740000009536743,2.9600000381469727,4519,994.1801292896271,1,0.08029198096514799,1.0,0.3470181649829336,0.7,0.8,0.808772706228667,0.3,0.5,1.0,0
ARRY,2024-09-10,2024-09-11,6.019999980926514,6.599999904632568,2057,1193.0598430633545,1,0.09634550258200986,1.0,0.8470181649829336,0.7,0.8,0.808772706228667,0.5,0.5,0.5,0
FSLY,2024-09-10,2024-09-11,5.670000076293945,5.920000076293945,2183,545.75,1,0.04409171016509162,1.0,0.8303514983162669,0.8999999999999999,0.8,0.808772706228667,0.3,0.5,0.5,0
OUST,2024-09-10,2024-09-11,6.139999866485596,6.210000038146973,2237,156.59038400650024,1,0.011400679671585002,1.0,1.0,0.8999999999999999,0.8,0.808772706228667,0.3,0.5,0.5,0
BKKT,2024-06-07,2024-09-11,19.059999465942383,10.432006659710554,386,-3330.405223205486,0,-0.45267539601188733,1.0,1.0,0.7,0.5,1.0,0.3,0.5,1.0,64
CNDT,2024-09-10,2024-09-11,3.6600000858306885,3.7300000190734863,3754,262.77974939346313,1,0.019125664371920467,1.0,0.5303514983162669,0.7,0.8,0.808772706228667,0.5,0.5,1.0,0
BAND,2024-09-10,2024-09-11,16.25,16.290000915527344,845,33.80077362060547,1,0.002461594801682692,1.0,0.9136848316496003,0.3,0.8,0.808772706228667,0.5,0.5,1.0,0
TLS,2024-09-10,2024-09-11,3.2200000286102295,3.2300000190734863,4267,42.66995930671692,1,0.00310558707279667,1.0,0.5970181649829336,0.7,0.8,0.808772706228667,0.3,0.5,1.0,0
ONDS,2024-09-10,2024-09-11,0.9200000166893005,0.8849999904632568,14935,-522.7253916859627,0,-0.03804350607730891,1.0,0.8303514983162669,0.7,0.8,0.808772706228667,0.5,0.5,0.5,0
LTRX,2024-09-10,2024-09-11,4.059999942779541,4.289999961853027,3384,778.3200645446777,1,0.05665025180173393,1.0,0.5470181649829337,0.7,0.8,0.808772706228667,1.0,0.5,0.5,0
GNSS,2024-09-10,2024-09-11,3.0299999713897705,3.319999933242798,4534,1314.859827041626,1,0.09570955927105604,1.0,1.0,0.8999999999999999,0.8,0.808772706228667,0.3,0.5,0.5,0
IMMR,2024-09-10,2024-09-11,8.642452313033049,8.410440444946289,1589,-368.66685838986126,0,-0.026845605816867475,1.0,1.0,0.8999999999999999,0.8,0.808772706228667,0.3,0.5,0.5,0
GILT,2024-08-19,2024-09-11,4.639999866485596,4.3399475579170055,2178,-653.5139280623895,0,-0.06466644767295096,1.0,1.0,0.7,0.8,1.0,0.3,0.5,1.0,15
DQ,2024-09-11,2024-09-12,14.979999542236328,15.319999694824219,917,311.7801399230957,1,0.02269694011867325,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
NTGR,2024-08-20,2024-09-12,15.5,19.22087755015708,660,2455.779183103673,1,0.24005661613916646,1.0,1.0,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,15
INFN,2024-09-10,2024-09-12,6.28000020980835,6.525700076097929,1971,484.2744364567617,1,0.03912418122308915,1.0,1.0,0.7,0.8,0.808772706228667,0.5,0.5,1.0,1
PRCH,2024-09-11,2024-09-12,1.190000057220459,1.2699999809265137,11517,921.3591213226318,1,0.06722682341118066,1.0,1.0,0.7,0.8,1.0,0.5,0.5,0.5,0
QBTS,2024-09-11,2024-09-12,0.9399999976158142,1.0,14626,877.5600348711014,1,0.06382978993230624,1.0,0.6,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
CLFD,2024-09-11,2024-09-12,37.970001220703125,38.25,364,101.9195556640625,1,0.007374210437059607,1.0,1.0,0.7,0.5,1.0,0.5,0.5,0.5,0
MIND,2024-09-11,2024-09-12,3.5,3.809999942779541,3951,1224.8097739219666,1,0.088571412222726,1.0,1.0,0.3,0.8,1.0,1.0,0.5,0.5,0
NN,2024-09-11,2024-09-12,7.199999809265137,7.460000038146973,1942,504.9204444885254,1,0.03611114385687361,1.0,1.0,0.7,0.8,1.0,0.5,0.5,0.5,0
NOTE,2024-09-11,2024-09-12,1.2100000381469727,1.2799999713897705,11598,811.8592257499695,1,0.05785118267433915,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
EGHT,2024-09-11,2024-09-12,1.7300000190734863,1.7999999523162842,7977,558.3894674777985,1,0.04046238871158326,1.0,0.9166666666666666,0.7,0.8,1.0,0.5,0.5,0.5,0
SPNS,2024-09-11,2024-09-12,34.959999084472656,35.47999954223633,394,204.88018035888672,1,0.014874155359878943,1.0,1.0,0.3,0.8,1.0,0.3,0.5,1.0,0
NRDY,2024-09-11,2024-09-12,0.9300000071525574,0.8840000033378601,14839,-682.5940566062927,0,-0.049462369312811644,1.0,0.9833333333333333,0.7,0.8,1.0,0.3,0.5,0.5,0
HIMX,2024-09-11,2024-09-12,5.369999885559082,5.420000076293945,2573,128.65049076080322,1,0.009311022681643438,1.0,0.9666666666666667,0.7,0.8,1.0,0.5,0.5,0.5,0
IMXI,2024-09-11,2024-09-12,17.770000457763672,18.170000076293945,775,309.9997043609619,1,0.022509826011597796,1.0,0.6666666666666667,0.7,0.8,1.0,0.5,0.5,0.5,0
FARO,2024-09-11,2024-09-12,16.75,17.40999984741211,827,545.8198738098145,1,0.039402975964902054,1.0,0.9,0.3,0.8,1.0,0.3,0.5,1.0,0
TTEC,2024-09-11,2024-09-12,4.199999809265137,4.039999961853027,3300,-527.9994964599609,0,-0.038095203494807814,1.0,0.9166666666666666,0.7,0.8,1.0,0.3,0.5,0.5,0
MRAM,2024-09-12,2024-09-13,5.46999979019165,5.440000057220459,2534,-76.01932334899902,0,-0.005484412088092661,1.0,0.7833333333333333,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
ALAR,2024-09-12,2024-09-13,11.229999542236328,13.952633842569192,1251,3406.0155097164125,1,0.24244295737439378,1.0,0.7666666666666667,0.8999999999999999,0.5,1.0,0.3,0.5,0.5,0
EB,2024-09-12,2024-09-13,3.059999942779541,2.9800000190734863,4593,-367.4396495819092,0,-0.0261437664058866,1.0,0.9,0.7,0.8,1.0,0.3,0.5,0.5,0
WOLF,2024-09-12,2024-09-13,8.140000343322754,8.720000267028809,1731,1003.9798679351807,1,0.07125305887509316,1.0,0.8666666666666667,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,0
LYTS,2024-09-12,2024-09-13,15.231958576011857,15.271858215332031,929,37.06676492844148,1,0.0026194687387746714,1.0,1.0,0.3,0.8,1.0,0.5,0.5,1.0,0
UPLD,2024-09-12,2024-09-13,2.359999895095825,2.20201785718012,5997,-947.4182813804847,0,-0.06694154446531898,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,0
QMCO,2024-09-12,2024-09-13,3.2699999809265137,3.319999933242798,4347,217.34979271888733,1,0.015290505384687287,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
ARRY,2024-09-12,2024-09-13,6.590000152587891,6.820000171661377,2171,499.3300414085388,1,0.03490136779179973,1.0,1.0,0.7,0.8,1.0,0.5,0.5,0.5,0
FSLY,2024-09-12,2024-09-13,5.949999809265137,6.714895444213394,2410,1843.398480225301,1,0.12855389234755743,1.0,0.9666666666666667,0.7,0.8,1.0,0.3,0.5,0.5,0
OUST,2024-09-12,2024-09-13,6.199999809265137,6.739547016669822,2313,1247.972690727037,1,0.08702374580695928,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
VSAT,2024-08-08,2024-09-13,20.520000457763672,13.219524012369956,397,-2898.2891488213054,0,-0.3557736979792126,1.0,0.731486594682868,0.8999999999999999,0.5,0.5810249100202516,0.5,0.5,1.0,24
ASUR,2024-09-11,2024-09-13,8.579999923706055,9.037619087770112,1608,735.8516158150047,1,0.05333556738149633,1.0,1.0,0.7,0.8,1.0,0.5,0.5,1.0,1
CNDT,2024-09-12,2024-09-13,3.759999990463257,3.9200000762939453,3831,612.9603288173676,1,0.042553214424603074,1.0,0.9666666666666667,0.7,0.8,1.0,0.5,0.5,0.5,0
PRO,2024-09-12,2024-09-13,17.239999771118164,17.84000015258789,836,501.6003189086914,1,0.034802806811801444,1.0,0.7166666666666667,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
BAND,2024-09-12,2024-09-13,16.459999084472656,17.40999984741211,875,831.2506675720215,1,0.05771572392343721,1.0,1.0,0.3,0.8,1.0,0.5,0.5,1.0,0
DRSHF,2024-09-11,2024-09-13,0.8500000238418579,0.7775470423878136,16260,-1178.0854784427609,0,-0.08523879931975646,1.0,1.0,0.7,0.8,1.0,0.3,0.5,1.0,1
DM,2024-09-10,2024-09-13,4.400000095367432,4.571108529857036,3122,534.2005324765454,1,0.03888827972293845,1.0,0.7803514983162669,0.7,0.8,0.808772706228667,0.3,0.5,1.0,2
IMMR,2024-09-12,2024-09-13,8.410441237765777,8.971137046813965,1716,962.1540083266898,1,0.06666663415118701,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
IIIV,2024-09-12,2024-09-13,21.690000534057617,22.020000457763672,665,219.44994926452637,1,0.015214380616906354,1.0,0.9,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
DQ,2024-09-13,2024-09-16,15.59000015258789,15.050000190734863,925,-499.4999647140503,0,-0.03463758541165819,1.0,0.8666666666666667,0.7,0.8,1.0,0.3,0.5,0.5,0
PRCH,2024-09-13,2024-09-16,1.2799999713897705,1.3799999952316284,11497,1149.7002741098404,1,0.07812502037268178,1.0,1.0,0.7,0.8,1.0,0.5,0.5,0.5,0
ROG,2024-09-13,2024-09-16,103.62999725341797,104.93000030517578,141,183.30043029785156,1,0.012544659714491455,1.0,0.9,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,0
MIND,2024-09-13,2024-09-16,3.700000047683716,3.7300000190734863,3964,118.9198865890503,1,0.008108100271120583,1.0,0.5333333333333333,0.7,0.8,1.0,1.0,0.5,0.5,0
MITK,2024-09-13,2024-09-16,8.270000457763672,8.40999984741211,1777,248.77891540527344,1,0.016928583059147177,1.0,0.6166666666666667,0.8999999999999999,0.8,1.0,0.3,0.5,0.5,0
NOTE,2024-09-13,2024-09-16,1.2699999809265137,1.2599999904632568,11747,-117.46988797187805,0,-0.00787400835704065,1.0,1.0,0.7,0.8,1.0,0.3,0.5,0.5,0
VUZI,2024-09-13,2024-09-16,1.0299999713897705,1.1100000143051147,14484,1158.720621585846,1,0.07766994673543616,1.0,0.43333333333333335,0.7,0.8,1.0,0.3,0.5,1.0,0
